location,total_sqft,bath,balcony,BHK,price
other,1050.0,2.0,1.0,2.0,110.0
basavangudi,1560.0,2.0,2.0,2.0,145.0
yelahanka,700.0,1.0,1.0,1.0,38.0
old madras road,2990.0,3.0,2.0,3.0,170.0
other,1463.0,1.0,1.0,2.0,142.0
bannerghatta road,1460.0,2.0,1.0,3.0,90.0
sarjapura - attibele road,3750.0,6.0,2.0,5.0,295.0
kengeri,1741.0,3.0,2.0,3.0,80.0
thanisandra,1436.0,3.0,1.0,3.0,74.75
bommenahalli,1632.0,3.0,0.0,4.0,145.0
sarjapur  road,1660.0,2.0,2.0,3.0,116.0
whitefield,2700.0,5.0,2.0,3.0,175.0
kanakpura road,1051.0,2.0,2.0,2.0,56.74
hosa road,1893.0,3.0,2.0,3.0,130.0
kengeri,726.0,2.0,1.0,2.0,31.0
basavangudi,1600.0,2.0,2.0,3.0,160.0
babusapalaya,1675.0,3.0,3.0,3.0,75.0
frazer town,3436.0,5.0,2.0,4.0,341.0
raja rajeshwari nagar,1303.0,2.0,1.0,2.0,55.79
other,1530.0,2.0,1.0,3.0,97.0
subramanyapura,1260.0,2.0,1.0,2.0,108.0
jp nagar,1405.0,2.0,1.0,2.0,99.0
yeshwanthpur,671.0,1.0,1.0,1.0,36.85
other,1293.0,2.0,2.0,2.0,80.0
mico layout,1200.0,2.0,1.0,2.0,53.5
horamavu banaswadi,1448.0,4.0,0.0,3.0,118.0
mysore road,1020.0,2.0,1.0,2.0,48.95
sahakara nagar,1100.0,2.0,1.0,2.0,55.0
btm 2nd stage,1200.0,2.0,2.0,2.0,80.0
murugeshpalya,1296.0,2.0,2.0,2.0,81.0
kanakpura road,1296.0,2.0,2.0,2.0,105.0
other,3259.0,3.0,0.0,3.0,270.0
other,2400.0,4.0,3.0,4.0,250.0
other,2401.0,3.0,2.0,3.0,185.0
other,1286.0,3.0,1.0,3.0,67.0
whitefield,1405.0,2.0,2.0,2.0,84.5
ngr layout,1020.0,2.0,1.0,2.0,48.45
bannerghatta road,1240.0,2.0,1.0,2.0,71.0
balagere,1210.0,2.0,1.0,2.0,82.0
gottigere,1304.0,3.0,3.0,3.0,80.0
kogilu,650.0,2.0,0.0,2.0,28.0
kammanahalli,2900.0,4.0,2.0,4.0,200.0
ngr layout,907.0,1.0,1.0,1.0,38.0
electronics city phase 1,635.0,1.0,0.0,1.0,26.0
bannerghatta road,1510.0,2.0,3.0,3.0,110.0
sarjapura - attibele road,1676.0,3.0,3.0,3.0,52.0
other,5480.0,4.0,2.0,3.0,400.0
sarakki nagar,924.0,2.0,2.0,2.0,76.23
other,1533.0,3.0,2.0,3.0,85.0
kanakpura road,825.0,1.0,0.0,1.0,36.29
malleshwaram,1410.0,2.0,3.0,2.0,125.0
kodichikkanahalli,1495.0,2.0,2.0,3.0,75.0
banashankari,1040.0,2.0,1.0,3.0,109.0
7th phase jp nagar,1050.0,2.0,1.0,2.0,77.47
raja rajeshwari nagar,1206.0,2.0,1.0,2.0,40.7
1st phase jp nagar,2180.0,3.0,2.0,3.0,210.0
other,1768.0,3.0,3.0,3.0,95.0
jakkur,5230.0,6.0,1.0,4.0,465.0
ngr layout,1105.0,2.0,2.0,2.0,49.73
other,1827.0,3.0,3.0,3.0,100.0
chandapura,778.0,2.0,0.0,2.0,25.29
singasandra,1416.0,2.0,2.0,2.0,67.0
vittasandra,1648.0,3.0,2.0,3.0,85.0
kaggadasapura,1110.0,2.0,3.0,2.0,53.0
whitefield,1314.0,2.0,1.0,2.0,84.0
bellandur,921.0,2.0,2.0,2.0,40.0
uttarahalli,1270.0,2.0,1.0,3.0,55.25
uttarahalli,938.0,2.0,0.0,2.0,35.0
hebbal,2483.0,5.0,2.0,4.0,230.0
electronic city phase ii,1020.0,2.0,1.0,2.0,29.45
ananth nagar,600.0,3.0,2.0,4.0,62.0
other,1350.0,4.0,2.0,4.0,160.0
other,1369.0,2.0,3.0,3.0,72.0
domlur,1720.0,3.0,1.0,3.0,135.0
other,2400.0,3.0,1.0,3.0,260.0
other,900.0,2.0,0.0,2.0,55.0
banashankari,1650.0,3.0,2.0,3.0,101.0
kodihalli,2500.0,4.0,1.0,3.0,260.0
marathahalli,1071.0,2.0,2.0,2.0,52.25
chikkabanavar,600.0,1.0,2.0,2.0,25.0
bisuvanahalli,1180.0,2.0,1.0,3.0,60.0
r.t. nagar,1235.0,2.0,2.0,2.0,65.0
raja rajeshwari nagar,1050.0,2.0,2.0,2.0,37.0
other,1050.0,6.0,1.0,4.0,74.0
kundalahalli,1065.0,2.0,1.0,2.0,70.0
hormavu,1180.0,2.0,2.0,2.0,50.0
chandapura,1200.0,5.0,2.0,4.0,92.0
bharathi nagar,1322.0,2.0,2.0,2.0,68.0
choodasandra,1560.0,3.0,2.0,3.0,78.0
thanisandra,1093.0,2.0,2.0,2.0,70.0
hosakerehalli,3600.0,6.0,1.0,8.0,145.0
hosa road,1365.0,2.0,1.0,2.0,92.0
kanakpura road,2254.0,3.0,2.0,3.0,170.0
uttarahalli,3600.0,6.0,2.0,6.0,120.0
whitefield,1420.0,2.0,2.0,2.0,136.0
hosur road,1427.0,2.0,1.0,3.0,80.63
horamavu agara,1650.0,2.0,1.0,3.0,75.0
kereguddadahalli,1000.0,2.0,2.0,2.0,30.0
jakkur,1858.0,3.0,1.0,3.0,123.0
other,1190.0,2.0,1.0,2.0,70.0
tindlu,1350.0,2.0,1.0,2.0,100.0
varthur,1120.0,2.0,2.0,2.0,44.24
other,1503.0,2.0,2.0,3.0,93.0
7th phase jp nagar,1050.0,2.0,1.0,2.0,42.0
thigalarapalya,2072.0,4.0,2.0,3.0,160.0
kr puram,714.0,1.0,1.0,1.0,28.0
ramamurthy nagar,1900.0,4.0,2.0,4.0,185.0
marathahalli,1170.0,2.0,3.0,2.0,53.0
doddakallasandra,1425.0,2.0,2.0,3.0,56.99
other,1050.0,1.0,1.0,1.0,70.0
cooke town,1100.0,2.0,3.0,2.0,90.0
budigere,1820.0,3.0,2.0,3.0,95.5
kereguddadahalli,1015.0,2.0,1.0,2.0,35.0
balagere,1007.0,2.0,1.0,2.0,65.0
kanakpura road,1200.0,2.0,0.0,2.0,62.0
8th phase jp nagar,1125.0,2.0,2.0,2.0,36.94
bharathi nagar,1739.0,3.0,1.0,3.0,105.0
kaval byrasandra,1100.0,2.0,1.0,2.0,46.0
kothannur,1404.0,2.0,1.0,3.0,56.15
old airport road,2774.0,4.0,2.0,4.0,207.0
other,1200.0,3.0,1.0,3.0,80.0
bommanahalli,1050.0,2.0,2.0,2.0,54.0
brookefield,1206.0,2.0,2.0,2.0,90.0
other,4800.0,6.0,2.0,4.0,420.0
marathahalli,3400.0,4.0,3.0,4.0,235.0
hegde nagar,1584.01,3.0,1.0,3.0,104.0
vijayanagar,864.0,2.0,0.0,2.0,45.0
jigani,1300.0,3.0,3.0,3.0,150.0
ramagondanahalli,1151.0,2.0,2.0,2.0,50.5
kanakpura road,700.0,2.0,1.0,2.0,41.0
hormavu,1050.0,2.0,1.0,2.0,77.0
hegde nagar,2112.95,4.0,2.0,3.0,145.0
electronic city,630.0,1.0,1.0,1.0,34.65
ambedkar nagar,1850.0,4.0,2.0,3.0,121.0
kalyan nagar,1250.0,2.0,2.0,2.0,65.0
nagavarapalya,646.0,1.0,0.0,1.0,25.84
bellandur,1286.0,2.0,2.0,2.0,57.0
arekere,600.0,1.0,1.0,1.0,28.0
other,1180.0,2.0,2.0,2.0,63.0
other,600.0,3.0,2.0,3.0,65.0
thanisandra,923.0,1.0,1.0,1.0,60.84
kanakapura,825.0,1.0,0.0,1.0,35.475
kothannur,1070.0,2.0,1.0,2.0,42.79
other,800.0,5.0,1.0,5.0,95.0
hebbal,1072.0,2.0,2.0,2.0,45.0
vidyaranyapura,945.0,2.0,2.0,2.0,40.0
nri layout,1125.0,2.0,2.0,2.0,45.56
domlur,1800.0,3.0,2.0,3.0,150.0
bannerghatta road,1218.0,2.0,1.0,2.0,73.0
kengeri satellite town,818.0,2.0,1.0,2.0,26.0
begur road,952.0,2.0,1.0,2.0,42.0
other,1200.0,3.0,0.0,3.0,70.0
sarjapur,1020.0,2.0,2.0,2.0,35.0
vishveshwarya layout,2000.0,3.0,0.0,4.0,90.0
kaggadasapura,1280.0,2.0,2.0,3.0,56.0
kudlu gate,1535.0,3.0,2.0,3.0,85.0
kanakapura,1938.0,3.0,3.0,3.0,113.0
other,1065.0,3.0,1.0,3.0,72.0
hoodi,1225.0,2.0,1.0,2.0,45.0
electronic city phase ii,1031.0,2.0,1.0,2.0,56.35
jigani,2400.0,3.0,2.0,3.0,149.0
channasandra,1470.0,2.0,1.0,3.0,90.0
old madras road,2266.0,3.0,2.0,3.0,169.0
other,1760.0,2.0,1.0,3.0,116.0
malleshpalya,1140.0,2.0,2.0,2.0,46.5
budigere,1991.0,4.0,2.0,3.0,103.0
kasavanhalli,1309.0,2.0,2.0,2.0,95.0
sarjapur,2250.0,3.0,2.0,3.0,148.0
jp nagar,2500.0,3.0,2.0,3.0,135.0
nagasandra,1500.0,2.0,0.0,2.0,91.0
hosa road,1360.0,2.0,1.0,2.0,77.61
balagere,1012.0,2.0,1.0,2.0,64.0
other,1290.0,1.0,0.0,2.0,77.5
kothanur,1790.0,3.0,2.0,3.0,120.0
r.t. nagar,1200.0,2.0,3.0,2.0,45.0
arekere,1123031.25,9.0,2.0,9.0,265.0
other,1269.72,2.0,2.0,2.0,68.0
other,1200.0,4.0,2.0,6.0,100.0
banashankari stage vi,1410.5,2.0,0.0,3.0,70.385
bannerghatta,2611.0,3.0,1.0,3.0,239.0
electronic city phase ii,1125.0,2.0,1.0,2.0,29.25
kogilu,1200.0,6.0,3.0,8.0,105.0
other,1600.0,4.0,1.0,3.0,120.0
yelahanka,1362.0,2.0,2.0,2.0,66.0
other,1400.0,2.0,2.0,2.0,160.0
haralur road,1140.0,2.0,2.0,2.0,43.0
banaswadi,1222.0,2.0,2.0,2.0,80.0
ramagondanahalli,1295.0,2.0,2.0,2.0,95.0
bhoganhalli,896.9,2.0,1.0,2.0,78.74
yeshwanthpur,1500.0,3.0,1.0,3.0,100.0
other,1760.0,3.0,3.0,3.0,176.0
hennur road,1232.0,2.0,1.0,2.0,74.0
kasavanhalli,1100.0,2.0,1.0,2.0,50.0
attibele,1500.0,3.0,2.0,3.0,90.0
yelahanka new town,650.0,1.0,1.0,1.0,18.0
thanisandra,1573.0,3.0,1.0,3.0,90.0
gottigere,1205.0,2.0,1.0,2.0,56.58
hennur road,1385.0,2.0,1.0,2.0,83.09
other,1942.0,3.0,2.0,3.0,102.0
hennur,2557.0,2.0,2.0,4.0,170.0
kasavanhalli,1230.0,2.0,2.0,2.0,66.25
iblur village,3596.0,5.0,1.0,4.0,279.0
thigalarapalya,1418.0,2.0,2.0,2.0,105.0
sarjapur  road,2556.0,3.0,2.0,3.0,169.0
other,4560.0,5.0,2.0,4.0,430.0
sarjapur  road,950.0,1.0,0.0,1.0,39.9
tindlu,720.0,3.0,1.0,3.0,81.0
tc palaya,1200.0,2.0,0.0,3.0,66.0
malleshpalya,1225.0,2.0,2.0,2.0,52.0
devarachikkanahalli,1350.0,7.0,0.0,8.0,85.0
kanakpura road,1938.0,3.0,3.0,3.0,105.0
hsr layout,1289.0,2.0,2.0,2.0,70.0
sarjapur  road,2145.0,3.0,3.0,3.0,190.0
raja rajeshwari nagar,1133.0,2.0,1.0,2.0,38.37
horamavu agara,1756.0,3.0,2.0,3.0,92.0
other,1200.0,3.0,0.0,3.0,85.0
kengeri satellite town,1302.5,2.0,0.0,2.0,44.285
panathur,1193.0,2.0,1.0,2.0,86.0
kudlu gate,1215.0,2.0,1.0,2.0,44.96
6th phase jp nagar,1650.0,6.0,2.0,8.0,135.0
harlur,1152.0,2.0,2.0,2.0,69.0
electronic city phase ii,1000.0,2.0,1.0,2.0,25.0
battarahalli,1590.0,2.0,2.0,2.0,102.0
harlur,2569.0,5.0,3.0,4.0,180.0
lakshminarayana pura,1165.0,2.0,2.0,2.0,75.0
raja rajeshwari nagar,1060.0,2.0,1.0,2.0,48.0
bellandur,1685.0,3.0,3.0,3.0,101.0
other,1639.0,3.0,3.0,3.0,123.0
other,1903.0,3.0,2.0,3.0,165.0
7th phase jp nagar,1680.0,3.0,3.0,3.0,125.0
dodda nekkundi,1370.0,2.0,2.0,2.0,60.0
thanisandra,2087.0,4.0,2.0,3.0,139.0
aecs layout,1199.0,2.0,2.0,2.0,65.0
other,1145.0,2.0,2.0,2.0,58.4
mallasandra,1340.0,2.0,2.0,2.0,61.0
other,1194.0,2.0,1.0,2.0,65.0
sector 2 hsr layout,1095.0,2.0,1.0,2.0,85.41
balagere,656.0,1.0,1.0,1.0,53.0
billekahalli,1090.0,2.0,3.0,2.0,52.0
gottigere,1200.0,8.0,3.0,8.0,90.0
electronics city phase 1,1475.0,3.0,2.0,3.0,78.29
yeshwanthpur,1860.0,3.0,2.0,3.0,168.0
karuna nagar,1200.0,2.0,1.0,3.0,34.0
devanahalli,1600.0,3.0,2.0,3.0,180.0
margondanahalli,900.0,2.0,0.0,2.0,55.0
other,840.0,2.0,2.0,2.0,45.0
varthur,4500.0,5.0,2.0,4.0,300.0
other,1235.0,2.0,1.0,2.0,140.0
karuna nagar,1354.0,2.0,1.0,3.0,98.0
judicial layout,1165.0,2.0,1.0,2.0,49.61
koramangala,1120.0,2.0,0.0,2.0,65.0
bommenahalli,1670.0,3.0,0.0,4.0,135.0
other,1800.0,9.0,1.0,9.0,180.0
other,1200.0,3.0,1.0,3.0,85.0
other,1200.0,7.0,3.0,9.0,95.0
other,1279.0,2.0,3.0,2.0,100.0
other,2312.0,3.0,2.0,3.0,156.0
yelahanka new town,450.0,1.0,0.0,1.0,16.0
kanakpura road,381.0,1.0,1.0,1.0,28.0
other,1210.0,2.0,2.0,2.0,62.0
talaghattapura,1868.0,3.0,1.0,3.0,120.0
kaggadasapura,1118.0,2.0,0.0,2.0,30.0
jakkur,2197.0,3.0,2.0,3.0,136.0
yelachenahalli,897.0,2.0,1.0,5.0,85.0
hormavu,1200.0,2.0,0.0,2.0,67.0
yelahanka,1342.0,2.0,2.0,3.0,75.0
vittasandra,2105.0,2.0,1.0,2.0,70.2
thanisandra,1098.0,2.0,1.0,2.0,71.0
other,400.0,1.0,0.0,1.0,14.0
old madras road,1480.0,3.0,2.0,3.0,95.0
haralur road,3400.0,5.0,3.0,4.0,240.0
arekere,1740.0,2.0,2.0,3.0,95.0
kathriguppe,1350.0,2.0,2.0,3.0,80.99
haralur road,1520.0,2.0,2.0,3.0,96.0
judicial layout,1989.0,4.0,3.0,3.0,155.0
padmanabhanagar,1020.0,2.0,2.0,2.0,63.0
gubbalala,1205.0,2.0,2.0,2.0,70.0
kanakpura road,1500.0,3.0,2.0,3.0,97.0
hosa road,760.0,1.0,1.0,1.0,24.9
margondanahalli,1200.0,2.0,0.0,2.0,67.0
sarjapur  road,1195.0,2.0,1.0,2.0,70.0
other,416.0,1.0,1.0,1.0,18.5
ananth nagar,1074.0,2.0,2.0,2.0,26.85
other,600.0,1.0,0.0,1.0,50.0
kothanur,1435.0,3.0,3.0,3.0,70.0
kr puram,1096.0,2.0,1.0,2.0,43.0
neeladri nagar,674.0,1.0,1.0,1.0,21.0
nagarbhavi,956.0,2.0,1.0,2.0,49.0
uttarahalli,1150.0,2.0,2.0,2.0,70.0
electronic city,1152.0,2.0,1.0,2.0,65.75
other,1200.0,2.0,1.0,2.0,74.0
hosur road,1179.0,2.0,1.0,2.0,49.0
thanisandra,1427.0,3.0,2.0,3.0,120.0
bisuvanahalli,845.0,2.0,1.0,2.0,30.0
7th phase jp nagar,1800.0,3.0,2.0,3.0,130.0
bellandur,3600.0,4.0,2.0,4.0,245.0
horamavu agara,1560.0,3.0,2.0,3.0,75.0
uttarahalli,882.0,2.0,1.0,2.0,30.0
sarjapur  road,1525.0,2.0,2.0,3.0,87.0
bisuvanahalli,845.0,2.0,1.0,2.0,29.0
aecs layout,1028.0,2.0,1.0,2.0,42.0
thanisandra,1694.0,3.0,1.0,3.0,125.0
uttarahalli,1155.0,2.0,2.0,2.0,40.42
kogilu,2456.0,7.0,2.0,7.0,85.0
hulimavu,1300.0,2.0,3.0,2.0,36.0
garudachar palya,1610.0,2.0,3.0,3.0,119.0
bhoganhalli,1205.0,2.0,1.0,2.0,68.32
somasundara palya,1650.0,3.0,2.0,3.0,126.0
hennur road,1891.0,3.0,1.0,3.0,109.0
kaggadasapura,1485.0,2.0,2.0,3.0,70.0
varthur,1200.0,2.0,1.0,3.0,98.0
dasarahalli,1160.0,2.0,2.0,2.0,49.0
other,600.0,1.0,1.0,1.0,22.8
sector 2 hsr layout,1296.0,2.0,1.0,2.0,75.0
sector 2 hsr layout,794.0,1.0,1.0,1.0,60.0
hebbal,1349.0,2.0,1.0,2.0,98.2
other,1500.0,2.0,0.0,3.0,85.0
7th phase jp nagar,1400.0,3.0,1.0,3.0,115.0
basaveshwara nagar,1200.0,2.0,2.0,2.0,65.0
yelachenahalli,1080.0,2.0,2.0,2.0,38.0
electronic city,1360.0,2.0,1.0,3.0,71.0
epip zone,2350.0,4.0,2.0,3.0,163.0
other,1308.0,2.0,1.0,2.0,89.04
hennur road,1255.0,2.0,1.0,2.0,84.0
yelahanka,602.0,1.0,1.0,1.0,26.0
other,1533.0,3.0,2.0,3.0,150.0
other,1200.0,2.0,0.0,2.0,70.0
varthur,1112.0,2.0,2.0,2.0,40.0
electronic city phase ii,1150.0,3.0,3.0,3.0,46.0
raja rajeshwari nagar,1141.0,2.0,2.0,2.0,38.55
other,875.0,3.0,1.0,6.0,98.0
hennur road,276.0,3.0,3.0,2.0,23.0
marathahalli,950.0,2.0,1.0,2.0,45.68
cv raman nagar,1392.0,2.0,1.0,2.0,98.0
raja rajeshwari nagar,648.0,1.0,1.0,1.0,31.75
other,1765.0,3.0,3.0,3.0,105.0
attibele,418.0,1.0,1.0,1.0,12.0
7th phase jp nagar,1850.0,3.0,2.0,3.0,140.0
other,509.0,1.0,1.0,1.0,20.0
7th phase jp nagar,1650.0,3.0,2.0,3.0,110.0
ramamurthy nagar,2400.0,1.0,1.0,1.0,48.0
jakkur,6830.0,5.0,2.0,4.0,795.0
poorna pragna layout,1355.0,2.0,3.0,3.0,58.25
sarjapur  road,1290.0,2.0,2.0,2.0,88.0
marathahalli,1144.0,2.0,2.0,2.0,65.0
hebbal,1255.0,2.0,1.0,3.0,95.0
hegde nagar,2144.6,4.0,2.0,3.0,145.0
arekere,2060.0,3.0,2.0,3.0,150.0
sarjapur  road,3004.0,4.0,2.0,3.0,158.0
brookefield,1476.0,3.0,2.0,3.0,105.0
hrbr layout,1625.0,3.0,2.0,3.0,120.0
sarjapur  road,1680.0,3.0,1.0,3.0,160.0
hosakerehalli,1304.0,2.0,3.0,2.0,100.0
yelahanka,1330.0,2.0,1.0,2.0,93.65
thanisandra,1702.0,3.0,2.0,3.0,107.0
other,1200.0,4.0,2.0,4.0,130.0
bannerghatta road,4723.0,4.0,3.0,4.0,500.0
gubbalala,1435.0,2.0,2.0,3.0,80.0
hoodi,1063.0,2.0,1.0,2.0,61.17
thanisandra,1564.0,3.0,2.0,3.0,100.0
7th phase jp nagar,750.0,1.0,2.0,1.0,47.0
amruthahalli,900.0,2.0,1.0,2.0,60.0
raja rajeshwari nagar,1110.0,2.0,1.0,2.0,52.0
gunjur,1140.0,2.0,3.0,2.0,43.0
murugeshpalya,1930.0,3.0,3.0,3.0,75.0
battarahalli,1071.0,2.0,1.0,2.0,62.0
frazer town,2560.0,3.0,2.0,3.0,265.0
hosur road,1689.0,3.0,2.0,3.0,103.0
ambedkar nagar,5000.0,4.0,2.0,4.0,536.0
whitefield,1346.0,2.0,1.0,2.0,96.17
ramamurthy nagar,1050.0,2.0,1.0,2.0,51.66
hosa road,1100.0,2.0,2.0,2.0,37.1
gubbalala,1745.0,3.0,2.0,3.0,130.0
kudlu gate,1310.0,2.0,2.0,2.0,53.0
bannerghatta road,1445.0,3.0,2.0,3.0,95.0
electronic city phase ii,1116.0,2.0,2.0,2.0,40.0
other,1650.0,4.0,2.0,3.0,160.0
yelahanka,1390.0,2.0,2.0,2.0,65.31
chikkabanavar,2400.0,4.0,0.0,5.0,97.0
kathriguppe,1365.0,2.0,2.0,3.0,75.08
kundalahalli,1397.0,3.0,2.0,3.0,104.0
mysore road,980.0,2.0,1.0,2.0,45.47
doddaballapur,2400.0,3.0,1.0,3.0,250.0
budigere,1636.0,3.0,2.0,3.0,88.0
7th phase jp nagar,1680.0,3.0,2.0,3.0,117.0
horamavu agara,994.0,2.0,1.0,2.0,42.28
haralur road,1000.0,2.0,1.0,2.0,78.0
doddathoguru,1050.0,2.0,1.0,2.0,32.0
kadugodi,1010.0,2.0,1.0,2.0,50.0
other,2000.0,3.0,1.0,3.0,145.0
bannerghatta road,1200.0,2.0,2.0,2.0,75.0
other,1350.0,4.0,1.0,4.0,90.0
sarjapur,1095.0,2.0,1.0,2.0,45.0
epip zone,1330.0,2.0,1.0,2.0,93.36
banjara layout,1050.0,2.0,1.0,2.0,64.8
kammasandra,1080.0,2.0,1.0,2.0,31.99
hoodi,1132.0,2.0,1.0,2.0,89.37
old airport road,1050.0,2.0,2.0,2.0,50.0
babusapalaya,1305.0,2.0,1.0,2.0,70.0
other,1738.0,3.0,2.0,3.0,110.0
doddathoguru,964.0,2.0,1.0,2.0,62.0
hebbal,1200.0,2.0,2.0,2.0,48.0
whitefield,1216.0,2.0,1.0,2.0,84.0
kanakpura road,525.0,2.0,2.0,1.0,21.53
thigalarapalya,4190.0,4.0,2.0,4.0,325.0
uttarahalli,1000.0,2.0,1.0,2.0,35.0
other,1141.0,2.0,0.0,2.0,62.0
kanakpura road,1706.0,3.0,2.0,3.0,135.0
bommanahalli,1660.0,2.0,2.0,3.0,100.0
thanisandra,1240.0,2.0,1.0,3.0,62.0
bommasandra,842.0,2.0,2.0,2.0,30.0
tumkur road,1416.0,3.0,1.0,3.0,94.0
electronic city phase ii,1192.0,2.0,3.0,3.0,47.0
uttarahalli,1125.0,2.0,1.0,2.0,47.0
margondanahalli,600.0,2.0,0.0,2.0,35.0
garudachar palya,1150.0,2.0,2.0,2.0,52.8
kengeri,1220.0,2.0,2.0,2.0,63.0
kannamangala,1865.0,3.0,1.0,3.0,139.0
cv raman nagar,1025.0,2.0,2.0,2.0,50.0
hennur road,1586.0,3.0,3.0,3.0,93.94
hennur road,1654.0,3.0,2.0,3.0,97.8
other,1650.0,3.0,1.0,3.0,110.0
kaggalipura,2200.0,4.0,1.0,3.0,150.0
kanakpura road,2775.0,3.0,1.0,4.0,165.0
kr puram,1100.0,2.0,1.0,2.0,46.0
epip zone,1500.0,3.0,3.0,3.0,102.0
sarakki nagar,1200.0,4.0,1.0,4.0,85.0
cv raman nagar,1227.0,2.0,2.0,2.0,42.88
hebbal,1088.0,2.0,2.0,2.0,62.0
yelachenahalli,1330.0,3.0,3.0,3.0,73.5
kengeri,1082.0,2.0,1.0,3.0,49.0
other,1875.0,5.0,1.0,7.0,192.0
whitefield,2210.0,3.0,2.0,3.0,156.0
other,3900.0,4.0,2.0,4.0,333.0
marathahalli,1365.0,2.0,2.0,2.0,73.0
horamavu agara,1623.0,3.0,1.0,3.0,89.0
6th phase jp nagar,1140.0,2.0,2.0,2.0,65.0
haralur road,1735.0,3.0,2.0,3.0,97.0
kasavanhalli,1585.0,2.0,2.0,2.0,90.0
hegde nagar,1200.0,2.0,0.0,2.0,75.0
ananth nagar,982.0,2.0,2.0,2.0,24.55
kr puram,1225.0,2.0,1.0,2.0,46.55
other,1670.0,3.0,2.0,3.0,160.0
ananth nagar,500.0,1.0,1.0,1.0,14.0
lb shastri nagar,665.0,1.0,2.0,1.0,32.0
other,2700.0,4.0,2.0,6.0,214.0
seegehalli,1200.0,2.0,0.0,3.0,62.0
rachenahalli,3670.0,4.0,3.0,4.0,300.0
sarjapur,2885.0,3.0,1.0,4.0,185.0
kalyan nagar,1190.0,2.0,1.0,2.0,60.0
kathriguppe,1250.0,2.0,2.0,3.0,68.75
kengeri,600.0,1.0,1.0,1.0,15.0
thanisandra,1265.0,2.0,1.0,2.0,78.0
jakkur,1125.0,2.0,2.0,2.0,65.0
other,550.0,1.0,1.0,1.0,16.0
sarjapur,4201.0,4.0,3.0,4.0,435.0
bellandur,1435.0,2.0,2.0,3.0,115.0
green glen layout,1485.0,3.0,2.0,3.0,115.0
whitefield,650.0,1.0,1.0,1.0,25.0
sarjapur  road,1900.0,4.0,1.0,3.0,180.0
hosa road,1079.0,2.0,1.0,2.0,32.37
other,1260.0,1.0,1.0,1.0,41.0
other,1220.0,2.0,2.0,2.0,68.0
hebbal kempapura,1466.0,2.0,3.0,3.0,140.0
kalyan nagar,1086.0,2.0,2.0,2.0,44.5
kasturi nagar,1896.0,3.0,1.0,4.0,125.0
kothanur,1170.0,3.0,2.0,3.0,80.0
other,1000.0,2.0,2.0,2.0,53.0
sompura,1126.0,2.0,2.0,2.0,39.0
r.t. nagar,1140.0,3.0,1.0,3.0,130.0
kadugodi,1314.0,2.0,3.0,2.0,83.0
hsr layout,1140.0,2.0,2.0,2.0,46.0
other,1200.0,2.0,1.0,3.0,68.0
sarjapur,900.0,2.0,1.0,3.0,42.0
jalahalli,2086.0,3.0,2.0,3.0,160.0
thigalarapalya,3122.0,6.0,2.0,4.0,230.0
ambalipura,1730.0,3.0,1.0,3.0,120.0
whitefield,3000.0,5.0,3.0,4.0,250.0
gm palaya,1000.0,2.0,1.0,2.0,35.0
bannerghatta road,1650.0,3.0,2.0,3.0,122.0
sector 7 hsr layout,1760.0,3.0,2.0,3.0,160.0
old madras road,1157.0,2.0,2.0,2.0,47.32
ardendale,1100.0,2.0,1.0,2.0,48.0
kadugodi,1152.0,2.0,2.0,2.0,61.0
magadi road,1200.0,3.0,2.0,3.0,98.0
8th phase jp nagar,1504.0,2.0,2.0,3.0,83.0
8th phase jp nagar,500.0,1.0,1.0,1.0,33.0
kasturi nagar,1567.0,2.0,2.0,2.0,92.0
other,550.0,1.0,1.0,1.0,16.0
hennur road,1445.0,2.0,1.0,3.0,105.0
electronic city,1025.0,2.0,1.0,3.0,47.0
hennur,2400.0,3.0,2.0,3.0,135.0
old airport road,1145.0,2.0,2.0,2.0,75.0
malleshpalya,1200.0,2.0,2.0,2.0,46.0
kadugodi,1314.0,2.0,3.0,2.0,68.2
other,925.0,2.0,1.0,2.0,68.0
kasavanhalli,1000.0,4.0,3.0,3.0,110.0
vishveshwarya layout,7000.0,4.0,2.0,4.0,210.0
magadi road,1000.0,2.0,0.0,2.0,46.5
hosakerehalli,2378.0,3.0,1.0,3.0,262.0
other,1900.0,2.0,2.0,3.0,190.0
gm palaya,1643.0,2.0,2.0,3.0,70.0
other,1080.0,2.0,3.0,2.0,64.0
hebbal,1200.0,2.0,1.0,2.0,52.0
kr puram,1200.0,2.0,0.0,2.0,75.0
kalena agrahara,1804.0,3.0,2.0,3.0,155.0
ramamurthy nagar,2316.0,3.0,0.0,3.0,125.0
harlur,1197.0,2.0,1.0,2.0,79.9
jp nagar,1300.0,2.0,1.0,2.0,109.0
kothanur,1075.0,2.0,2.0,2.0,53.0
hebbal,1740.0,2.0,1.0,3.0,137.0
whitefield,1270.0,2.0,1.0,2.0,105.0
yelahanka new town,650.0,1.0,1.0,1.0,20.0
marathahalli,1350.0,2.0,1.0,2.0,86.0
other,1110.0,2.0,2.0,2.0,58.0
begur road,1160.0,2.0,2.0,2.0,36.0
varthur,2145.0,3.0,2.0,3.0,165.0
thanisandra,1183.0,2.0,1.0,2.0,77.3
other,2200.0,3.0,2.0,3.0,187.0
hennur road,2365.0,4.0,2.0,3.0,175.0
akshaya nagar,1720.0,3.0,1.0,3.0,134.0
